model_id,term,coefficient,clustered_se,ci_lower,ci_upper,p_value,observations,clusters,r_squared,weight_status,fixed_effects
UZ_M2,round[77],-1.168914790460361,0.061075902943276764,-1.2886213605524472,-1.0492082203682747,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[78],-0.955525640872612,0.06236951010419667,-1.0777676344102445,-0.8332836473349796,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[79],-0.8565996143961939,0.06277050123674958,-0.97962753611175,-0.7335716926806378,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[80],-0.907046102208376,0.06508254886215918,-1.0346055540002763,-0.7794866504164757,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[81],-0.9232042906037439,0.06458340754859611,-1.0497854433978646,-0.7966231378096232,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[82],-1.0399556974970134,0.062395529259992685,-1.1622486876429143,-0.9176627073511127,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M3,Intercept,-0.010459370352785852,0.09549301900660277,-0.19762224838072615,0.17670350767515444,0.9127819623941118,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,uzb_any_remittance,-0.2839559163394787,0.19412387132722744,-0.6644317126803321,0.09651988000137474,0.14353407383014116,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,uzb_work_loss_shock,0.0031892251722240627,0.007953070931978428,-0.012398507420946059,0.018776957765394182,0.6884160758043985,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,rem_x_shock,1.5781238192952677e-08,0.0,1.5781238192952677e-08,1.5781238192952677e-08,nan,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,hhsize,-0.0055921666079098,0.03360670348655592,-0.07146009508067608,0.060275761864856475,0.8678419129250821,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,l2cu_roster_member_count,0.09195340347312497,0.040835851083852584,0.011916606070732971,0.17199020087551697,0.02433609964797956,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,uz_child_present,-0.010459370617713938,0.09360467319197253,-0.193921158858622,0.17300241762319413,0.9110296943500962,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,wage_amount,-6.752788363361545e-08,2.6524226677936556e-08,-1.195144126401476e-07,-1.5541354627083313e-08,0.01089981152117514,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,aginc_amount,4.91282958419202e-09,2.1725492853338825e-08,-3.766835395473441e-08,4.749401312311845e-08,0.8210987411784993,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,selfempinc_amount,-1.1464977072830978e-08,9.930783998850512e-09,-3.092895604882464e-08,7.999001903162684e-09,0.24829990317867345,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[50],0.1481516798291461,0.11553361271413165,-0.07829004009435084,0.37459339975264305,0.19972854049584665,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[51],0.08217136262422017,0.11431656140021121,-0.14188498055665552,0.30622770580509584,0.4722608247352311,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[52],-0.04508869419408817,0.1487382031240997,-0.3366102154425265,0.24643282705435016,0.7617821712133486,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[53],0.04598054556701625,0.24816159568416024,-0.44040724431992834,0.5323683354539608,0.8530057418094659,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[54],-0.08159345765840073,0.08498310034148991,-0.24815727362227452,0.08497035830547306,0.3369978830918572,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[55],0.09773742378270771,0.2098369849607626,-0.31353550936485997,0.5090103569302754,0.6413745074793558,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[56],0.37044413223814565,0.18773242598072945,0.0024953385855843724,0.7383929258907069,0.04846640543775216,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[57],-0.07122462756478926,0.10304916175416291,-0.27319727323999093,0.13074801811041242,0.489457870226945,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[58],0.004034229580143493,0.008019447540165817,-0.011683598774489837,0.019752057934776822,0.6149250428413315,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[59],-0.0038555983079238713,0.009252945542883357,-0.02199103832288567,0.014279841707037926,0.6769060844782735,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[60],-0.009864012977766876,0.011349385616438213,-0.03210840003264269,0.01238037407710894,0.384779814266486,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[61],-0.008557110486271103,0.009563666948752296,-0.027301553265961672,0.010187332293419466,0.3709196546233078,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[62],-0.04253323342283584,0.0451003280920198,-0.13092825217413467,0.04586178532846301,0.34563980328761956,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[63],-0.004881333376396249,0.010386812049696626,-0.025239110907988294,0.015476444155195796,0.6383872287447336,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[64],-0.004909357873497775,0.008850219652869714,-0.022255469648390994,0.012436753901395446,0.579088974664157,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[65],-0.008906805491245725,0.00909595622401683,-0.026734552095271657,0.008920941112780207,0.32747871616094626,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[66],-0.008154489773848209,0.010219026634888266,-0.028183413935284753,0.011874434387588336,0.42488715624939966,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[67],-0.009309521068966767,0.012656939214037953,-0.03411666608299385,0.01549762394506032,0.4620185766877092,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[68],-0.03271596544615359,0.021877395352327963,-0.07559487241226037,0.01016294151995318,0.13480401899686845,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[69],-0.1653753768416714,0.15533277226051523,-0.46982201609104357,0.13907126240770082,0.28703335098022187,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[70],-0.09952872132834092,0.17962441438972052,-0.4515861042762914,0.2525286616196095,0.5795148550063831,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[71],0.10291477409056599,0.23767829315996733,-0.36292612040992267,0.5687556685910546,0.6650145462285977,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[72],-0.050451369570689054,0.060921357953111016,-0.16985503704805943,0.06895229790668134,0.4075916258504293,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[73],-0.050476309296820565,0.04079616355994658,-0.13043532058172122,0.02948270198808009,0.21598285870570333,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[74],-0.05070288267811288,0.045255603916802015,-0.13940223645365463,0.03799647109742887,0.2625574251480476,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[75],-0.011024598373767971,0.0140999837651741,-0.03866005873610867,0.01661086198857273,0.43428080359180843,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[76],-0.06482498031981893,0.20594026388113204,-0.46846048049351263,0.3388105198538748,0.7529320014674792,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[77],-0.021985589688288374,0.019970351889665002,-0.06112676015062318,0.017155580774046438,0.27093518444013287,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[78],0.0018831629087313444,0.0037636411629590203,-0.0054934382214007794,0.009259764038863468,0.616823967042258,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
UZ_M3,round[82],0.004033191914756844,0.007025754835678442,-0.009737034527381026,0.017803418356894717,0.565928443102542,408,157,0.07345906058500651,unweighted; popw not used,round fixed effects
