model_id,term,coefficient,clustered_se,ci_lower,ci_upper,p_value,observations,clusters,r_squared,weight_status,fixed_effects
UZBROAD_M2,round[68],-1.2105954082509642,0.058365806957113006,-1.324990287815523,-1.0962005286864054,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[69],-1.18603733001459,0.05813327762402973,-1.2999764604609565,-1.0720981995682237,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[70],-1.1817596161292627,0.05946941509008955,-1.298317527887501,-1.0652017043710245,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[71],-1.1901196830068692,0.059771577808454546,-1.3072698228105737,-1.0729695432031647,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[72],-1.2709534537389535,0.05949395680736442,-1.3875594663791693,-1.1543474410987378,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[73],-1.2184530821408495,0.06068494274312377,-1.3373933843212473,-1.0995127799604516,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[74],-1.2267952062362952,0.05921283909918429,-1.3428502382930616,-1.1107401741795289,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[75],-1.1433664422345036,0.061756516687647166,-1.264406990752939,-1.0223258937160682,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[76],-1.1891270856217855,0.06127937983500046,-1.3092324630933365,-1.0690217081502345,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[77],-1.1710849500138225,0.061005417779568444,-1.2906533717235962,-1.0515165283040488,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[78],-0.9662026618435644,0.06237138060105027,-1.088448321487663,-0.8439570021994657,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[79],-0.8663593361508103,0.0626424208923087,-0.9891362250041348,-0.7435824472974858,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[80],-0.914687588197556,0.06501024311477696,-1.0421053233287119,-0.7872698530664002,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[81],-0.931507332316764,0.06450385852698455,-1.0579325718935206,-0.8050820927400074,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[82],-1.039679909690134,0.06239315489364261,-1.1619682461635024,-0.9173915732167653,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
